"COD_ORGANICO";"ORGANICO";"COD_FUNCIONAL";"FUNCIONAL";"COD_ECONOMICO";"ECONOMICO";"COD_CAPITULO";"CAPITULO";"COD_ARTICULO";"ARTICULO";"COD_CONCEPTO";"CONCEPTO";"COD_PARTIDA";"PARTIDA";"CREDITO_PRESUPUESTARIO"
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"K42/45300/16000";"Seguridad Social. Conservación viaria urbana";26000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"21001";"Vías públicas urbanas.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"210";"Infraestructura y bienes naturales.";"K42/45300/21001";"Vías públicas urbanas. Conservación viaria urbana";15000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/45300/22699";"Otros gastos diversos. Conservación viaria urbana";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/45300/22711";"Mantenimiento y conservación. Conservación viaria urbana";2099000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"60901";"Proyectos de urbanización.";"6";"INVERSIONES REALES.";"60";"Inversión nueva en infraestructuras y bienes desti";"609";"Otras inversiones nuevas en infraestructuras y bie";"K42/45300/60901";"Proyectos de urbanización. Conservación viaria urbana";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"61903";"Proyectos vías públicas y otros servicios rurales.";"6";"INVERSIONES REALES.";"61";"Inversiones de reposición de infraestructuras y bi";"619";"Otras inversiones de reposición en infraestructura";"K42/45300/61903";"Proyectos vías públicas y otros servicios rurales.  Conservación viaria urbana";455000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"K42/45400/12000";"Retribuciones básicas funcionarios.  Servicios zona rural";90000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/45400/12100";"Complemento de destino.  Servicios zona rural";49000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/45400/12101";"Complemento específico.  Servicios zona rural";99000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/45400/12103";"Otros complementos.  Servicios zona rural";1000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/45400/13000";"Retribuciones básicas.  Servicios zona rural";130000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/45400/13002";"Otras remuneraciones.  Servicios zona rural";157000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"13100";"Retribuciones básicas y otras remuneraciones";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"131";"Laboral temporal.";"K42/45400/13100";"Retribuciones básicas y otras remuneraciones.  Servicios zona rural";20000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"K42/45400/16000";"Seguridad Social.  Servicios zona rural";183000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"20300";"Maquinaria, instalaciones y utillaje";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"203";"Maquinaria, instalaciones y utillaje";"K42/45400/20300";"Maquinaria, instalaciones y utillaje.  Servicios zona rural";246900
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"20400";"Material de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"204";"Material de transporte.";"K42/45400/20400";"Material de transporte.  Servicios zona rural";159650
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"21002";"Vías públicas rurales.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"210";"Infraestructura y bienes naturales.";"K42/45400/21002";"Vías públicas rurales.  Servicios zona rural";420000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"K42/45400/21200";"Edificios y otras construcciones.  Servicios zona rural";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"21300";"Maquinaria, instalaciones técnicas y utillaje.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"213";"Maquinaria, instalaciones técnicas y utillaje.";"K42/45400/21300";"Maquinaria, instalaciones técnicas y utillaje. Servicios zona rural";27900
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"21400";"Elementos de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"214";"Elementos de transporte.";"K42/45400/21400";"Elementos de transporte.  Servicios zona rural";25000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"K42/45400/22000";"Ordinario no inventariable.  Servicios zona rural";200
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22103";"Combustibles y carburantes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/45400/22103";"Combustibles y carburantes.  Servicios zona rural";100400
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22104";"Vestuario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/45400/22104";"Vestuario.  Servicios zona rural";6550
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22111";"Repuestos maquinaria, utilillaje y elem. transport";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/45400/22111";"Repuestos maquinaria, utilillaje y elem. transport  Servicios zona rural";10000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22608";"Material técnico y especial";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/45400/22608";"Material técnico y especial.  Servicios zona rural";200
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/45400/22699";"Otros gastos diversos.  Servicios zona rural";6000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/45400/22711";"Mantenimiento y conservación.  Servicios zona rural";407900
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"22729";"Recogida de animales de compañía.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/45400/22729";"Control y guardería de animales de compañía.  Servicios zona rural";163400
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"48020";"Otras transferencias";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"K42/45400/48020";"Otras transferencias.  Servicios zona rural";8000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45400";"Servicios zona rural";"61903";"Proyectos vías públicas y otros servicios rurales.";"6";"INVERSIONES REALES.";"61";"Inversiones de reposición de infraestructuras y bi";"619";"Otras inversiones de reposición en infraestructura";"K42/45400/61903";"Proyectos vías públicas y otros servicios rurales.  Servicios zona rural";184000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"K42/92005/12000";"Retribuciones básicas funcionarios. Mantenimiento Edificios Servicios Generales";100000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/92005/12100";"Complemento de destino. Mantenimiento Edificios Servicios Generales";48000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/92005/12101";"Complemento específico. Mantenimiento Edificios Servicios Generales";98000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/92005/12103";"Otros complementos. Mantenimiento Edificios Servicios Generales";1000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/92005/13000";"Retribuciones básicas. Mantenimiento Edificios Servicios Generales";44000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/92005/13002";"Otras remuneraciones. Mantenimiento Edificios Servicios Generales";58000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"13100";"Retribuciones básicas y otras remuneraciones";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"131";"Laboral temporal.";"K42/92005/13100";"Retribuciones básicas y otras remuneraciones. Mantenimiento Edificios Servicios Generales";43000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"K42/92005/16000";"Seguridad Social. Mantenimiento Edificios Servicios Generales";129000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"20200";"Edificios y otras construcciones";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"202";"Edificios y otras construcciones";"K42/92005/20200";"Edificios y otras construcciones. Mantenimiento Edificios Servicios Generales";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"20300";"Maquinaria, instalaciones y utillaje";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"203";"Maquinaria, instalaciones y utillaje";"K42/92005/20300";"Maquinaria, instalaciones y utillaje. Mantenimiento Edificios Servicios Generales";7100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"20400";"Material de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"204";"Material de transporte.";"K42/92005/20400";"Material de transporte. Mantenimiento Edificios Servicios Generales";29100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"K42/92005/21200";"Edificios y otras construcciones. Mantenimiento Edificios Servicios Generales";100000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"21300";"Maquinaria, instalaciones técnicas y utillaje.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"213";"Maquinaria, instalaciones técnicas y utillaje.";"K42/92005/21300";"Maquinaria, instalaciones técnicas y utillaje. Mantenimiento Edificios Servicios Generales";32000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"21400";"Elementos de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"214";"Elementos de transporte.";"K42/92005/21400";"Elementos de transporte. Mantenimiento Edificios Servicios Generales";1500
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22100";"Energía eléctrica.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/92005/22100";"Energía eléctrica. Manteniemiento Edificios Servicios Generales";576700
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22101";"Agua.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/92005/22101";"Agua. Mantenimiento Edificios Servicios Generales";116500
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22102";"Gas.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/92005/22102";"Gas. Mantenimiento Edificios Servicios Generales";145100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22103";"Combustibles y carburantes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/92005/22103";"Combustibles y carburantes. Mantenimiento Edificios Servicios Generales";28500
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22104";"Vestuario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/92005/22104";"Vestuario. Mantenimiento Edificios Servicios Generales";800
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22110";"Productos de limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/92005/22110";"Productos de limpieza y aseo. Mantenimiento Edificios Servicios Generales";8000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22400";"Primas de seguros.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"224";"Primas de seguros.";"K42/92005/22400";"Primas de seguros. Mantenimiento Edificios Servicios Generales";205000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22618";"Gastos de comunidad.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/92005/22618";"Gastos de comunidad. Mantenimiento Edificios Servicios Generales";42000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/92005/22699";"Otros gastos diversos. Mantenimiento Edificios Servicios Generales";2100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22700";"Limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/92005/22700";"Limpieza y aseo. Manteniemiento Edificios Servicios Generales";254100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22701";"Seguridad.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/92005/22701";"Seguridad. Mantenimiento Edificios Servicios Generales";106600
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/92005/22711";"Mantenimiento y conservación. Mantenimiento Edificios Servicios Generales";142600
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"92005";"Mantenimiento Edificios Servicios Generales";"44902";"Empresa Mpal Serv. M. Ambiente Urbano Gijón S.A";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"K42/92005/44902";"Empresa Mpal Serv. M. Ambiente Urbano Gijón S.A. Mantenimiento Edificios Servicios Generales";788500
